Date,Open,High,Low,Close,Volume,Change Pct
2013-11-14,52670.0,53805.0,52590.0,53577.0,199694,2.24
2013-11-18,53910.0,54585.0,53860.0,54544.0,175737,1.8
2013-11-19,54245.0,54245.0,52920.0,53047.0,205773,-2.74
2013-11-21,52500.0,52975.0,52090.0,52777.0,183021,-0.51
2013-11-22,52550.0,53425.0,52130.0,52875.0,214760,0.19
2013-11-25,52950.0,53110.0,52205.0,52363.0,185758,-0.97
2013-11-26,52155.0,52570.0,51390.0,51521.0,258098,-1.61
2013-11-27,51580.0,52265.0,51555.0,51908.0,239577,0.75
2013-11-28,52050.0,52610.0,51720.0,51858.0,113153,-0.1
2013-11-29,52000.0,52895.0,51970.0,52592.0,197937,1.42
2013-12-02,51950.0,52075.0,51060.0,51227.0,227394,-2.6
2013-12-03,50815.0,51335.0,50210.0,50400.0,256847,-1.61
2013-12-04,50565.0,50960.0,50100.0,50241.0,253691,-0.32
2013-12-05,50480.0,51190.0,50345.0,50760.0,225543,1.03
2013-12-06,50905.0,51440.0,50570.0,50991.0,241599,0.46
2013-12-09,51005.0,51370.0,50810.0,51203.0,141405,0.42
2013-12-10,51130.0,51350.0,50950.0,51078.0,136821,-0.24
2013-12-11,50955.0,51100.0,49975.0,50083.0,165207,-1.95
2013-12-12,49950.0,50320.0,49820.0,50175.0,192561,0.18
2013-12-13,50330.0,50570.0,49950.0,50054.0,145045,-0.24
2013-12-16,50165.0,50680.0,50055.0,50277.0,143435,0.45
2013-12-17,50075.0,50585.0,50050.0,50131.0,163166,-0.29
2013-12-18,50390.0,50960.0,50240.0,50653.0,28155,1.04
2013-12-19,51360.0,52245.0,51105.0,52156.0,188967,2.97
2013-12-20,52100.0,52120.0,51345.0,51525.0,169144,-1.21
2013-12-23,51815.0,52065.0,51620.0,51833.0,132136,0.6
2013-12-26,51975.0,52040.0,51515.0,51620.0,81448,-0.41
2013-12-27,51635.0,51800.0,51600.0,51660.0,83657,0.08
2013-12-30,51800.0,54015.0,51675.0,51791.0,110690,0.25
2014-01-02,51880.0,51960.0,50375.0,50570.0,162831,-2.36
2014-01-03,50350.0,51575.0,50310.0,50931.0,174707,0.71
2014-01-06,51230.0,51410.0,50675.0,51366.0,195645,0.85
2014-01-07,51250.0,51840.0,50590.0,50672.0,205170,-1.35
2014-01-08,50630.0,51090.0,50600.0,50816.0,171221,0.28
2014-01-09,50800.0,50830.0,49495.0,49603.0,177977,-2.39
2014-01-10,49890.0,50390.0,49275.0,49910.0,207071,0.62
2014-01-13,49800.0,50265.0,49520.0,49700.0,151668,-0.42
2014-01-14,49520.0,50090.0,49390.0,49896.0,180468,0.39
2014-01-15,49930.0,50495.0,49910.0,50323.0,171123,0.86
2014-01-16,50140.0,50780.0,49820.0,49902.0,192128,-0.84
2014-01-17,49990.0,50145.0,49360.0,49405.0,157503,-1.0
2014-01-20,49400.0,49490.0,48845.0,48889.0,65487,-1.04
2014-01-21,49165.0,49350.0,48580.0,48672.0,202419,-0.44
2014-01-22,48850.0,49695.0,48765.0,49474.0,208630,1.65
2014-01-23,49275.0,49805.0,48485.0,48529.0,245182,-1.91
2014-01-24,48340.0,48485.0,47605.0,47932.0,284608,-1.23
2014-01-27,47955.0,48345.0,47615.0,47907.0,243438,-0.05
2014-01-28,48400.0,48685.0,47975.0,48032.0,229267,0.26
2014-01-29,48210.0,48285.0,47240.0,47626.0,284616,-0.85
2014-01-30,47580.0,48200.0,47145.0,47316.0,236064,-0.65
2014-01-31,47140.0,47870.0,46825.0,47792.0,241026,1.01
2014-02-03,47500.0,47620.0,46065.0,46200.0,235002,-3.33
2014-02-04,46175.0,47270.0,46175.0,46998.0,260769,1.73
2014-02-05,46855.0,47220.0,46250.0,46700.0,266628,-0.63
2014-02-06,46905.0,48140.0,46785.0,47861.0,259677,2.49
2014-02-07,47880.0,48360.0,47550.0,48176.0,264601,0.66
2014-02-10,48190.0,48265.0,47475.0,47749.0,192652,-0.89
2014-02-11,48060.0,48700.0,47610.0,48492.0,265408,1.56
2014-02-12,48750.0,48785.0,48120.0,48192.0,34681,-0.62
2014-02-13,48200.0,48570.0,47625.0,48443.0,243841,0.52
2014-02-14,48470.0,48925.0,48265.0,48739.0,219764,0.61
2014-02-17,48805.0,48890.0,48010.0,48069.0,83272,-1.37
2014-02-18,48090.0,48220.0,46950.0,47038.0,266263,-2.14
2014-02-19,46835.0,47690.0,46540.0,47611.0,342857,1.22
2014-02-20,47275.0,48145.0,47035.0,47789.0,307000,0.37
2014-02-21,47770.0,48350.0,47500.0,47900.0,243428,0.23
2014-02-24,47755.0,48060.0,47405.0,47792.0,244596,-0.23
2014-02-25,47460.0,47770.0,46985.0,47139.0,231100,-1.37
2014-02-26,47220.0,47500.0,46800.0,46991.0,235653,-0.31
2014-02-27,47095.0,48275.0,47020.0,48103.0,227774,2.37
2014-02-28,48000.0,48430.0,47315.0,47425.0,248572,-1.41
2014-03-05,47535.0,47535.0,46825.0,46930.0,111412,-1.04
2014-03-06,47000.0,47840.0,46850.0,47416.0,227353,1.04
2014-03-07,47310.0,47615.0,46400.0,46569.0,271483,-1.79
2014-03-10,46420.0,46450.0,45500.0,45823.0,221391,-1.6
2014-03-11,46015.0,46420.0,45690.0,46031.0,265451,0.45
2014-03-12,45825.0,46290.0,45730.0,46165.0,187572,0.29
2014-03-13,46240.0,46485.0,45550.0,45731.0,228236,-0.94
2014-03-14,45735.0,45900.0,45150.0,45211.0,244214,-1.14
2014-03-17,45440.0,45770.0,45220.0,45378.0,185337,0.37
2014-03-18,45410.0,46540.0,45310.0,46440.0,228837,2.34
2014-03-19,46390.0,47120.0,46175.0,46860.0,257661,0.9
2014-03-20,46500.0,47815.0,46390.0,47467.0,287780,1.3
2014-03-21,46865.0,48130.0,46605.0,47643.0,313523,0.37
2014-03-24,47730.0,48445.0,47660.0,48278.0,271078,1.33
2014-03-25,48020.0,49070.0,47915.0,48476.0,281649,0.41
2014-03-26,48660.0,49015.0,48120.0,48196.0,212014,-0.58
2014-03-27,48470.0,50185.0,48020.0,49932.0,322062,3.6
2014-03-28,50055.0,50440.0,49805.0,49998.0,247078,0.13
2014-03-31,50100.0,50585.0,50075.0,50509.0,185995,1.02
2014-04-01,50420.0,50840.0,49935.0,50450.0,214550,-0.12
2014-04-02,50570.0,52020.0,50360.0,51917.0,321132,2.91
2014-04-03,51710.0,52185.0,51175.0,51568.0,258823,-0.67
2014-04-04,51715.0,52480.0,51155.0,51271.0,284888,-0.58
2014-04-07,51400.0,52400.0,51345.0,52270.0,261412,1.95
2014-04-08,52395.0,53550.0,51435.0,51717.0,367686,-1.06
2014-04-09,51800.0,51820.0,50730.0,51227.0,316907,-0.95
2014-04-10,51380.0,51680.0,50735.0,51135.0,273645,-0.18
2014-04-11,50855.0,51990.0,50530.0,51914.0,303146,1.52
2014-04-14,51830.0,52190.0,51325.0,51577.0,241738,-0.65
2014-04-15,51700.0,51725.0,49875.0,50428.0,346958,-2.23
2014-04-16,50825.0,51225.0,50465.0,51038.0,31162,1.21
2014-04-17,51570.0,53075.0,51525.0,52851.0,259056,3.55
2014-04-22,53100.0,53200.0,52385.0,52619.0,216064,-0.44
2014-04-23,52570.0,52605.0,52010.0,52243.0,202669,-0.71
2014-04-24,52640.0,52690.0,51815.0,52451.0,237065,0.4
2014-04-25,52260.0,52340.0,51625.0,51975.0,208464,-0.91
2014-04-28,52100.0,52160.0,51335.0,52007.0,246402,0.06
2014-04-29,52240.0,53050.0,52200.0,52429.0,241753,0.81
2014-04-30,52495.0,52540.0,51780.0,52158.0,233059,-0.52
2014-05-02,51985.0,53875.0,51860.0,53690.0,276274,2.94
2014-05-05,53700.0,54195.0,53490.0,54076.0,225082,0.72
2014-05-06,53910.0,54630.0,53650.0,54411.0,247036,0.62
2014-05-07,54275.0,54840.0,54040.0,54667.0,237629,0.47
2014-05-08,54700.0,54790.0,53750.0,53932.0,223723,-1.34
2014-05-09,54250.0,54285.0,53470.0,53587.0,226428,-0.64
2014-05-12,53855.0,54625.0,53800.0,54521.0,212823,1.74
2014-05-13,54610.0,54750.0,54165.0,54390.0,232058,-0.24
2014-05-14,54400.0,54980.0,54335.0,54843.0,197414,0.83
2014-05-15,54800.0,54820.0,53980.0,54343.0,204846,-0.91
2014-05-16,54240.0,54860.0,54005.0,54448.0,228518,0.19
2014-05-19,54295.0,54295.0,53640.0,53758.0,171508,-1.27
2014-05-20,53800.0,54270.0,52640.0,52746.0,319257,-1.88
2014-05-21,52865.0,53215.0,52290.0,52533.0,257135,-0.4
2014-05-22,52260.0,53290.0,52260.0,53209.0,254987,1.29
2014-05-23,53220.0,53280.0,52715.0,52957.0,168501,-0.47
2014-05-26,53205.0,53450.0,53050.0,53302.0,60449,0.65
2014-05-27,53350.0,53670.0,52330.0,52432.0,239973,-1.63
2014-05-28,52660.0,53180.0,52225.0,52929.0,266823,0.95
2014-05-29,52835.0,53285.0,52260.0,52459.0,234854,-0.89
2014-05-30,52340.0,52340.0,51455.0,51512.0,217133,-1.81
2014-06-02,51620.0,52145.0,51470.0,51832.0,248117,0.62
2014-06-03,51600.0,52290.0,51515.0,52232.0,199855,0.77
2014-06-04,52100.0,52190.0,51745.0,51945.0,204328,-0.55
2014-06-05,52125.0,52460.0,51585.0,51669.0,220649,-0.53
2014-06-06,52330.0,53445.0,52330.0,53359.0,250455,3.27
2014-06-09,53610.0,54630.0,53230.0,54442.0,277616,2.03
2014-06-10,54345.0,55285.0,54075.0,54699.0,256458,0.47
2014-06-11,55315.0,55540.0,54890.0,55220.0,211048,0.95
2014-06-13,54800.0,55155.0,54665.0,54919.0,176461,-0.55
2014-06-16,55135.0,55170.0,54515.0,54683.0,162661,-0.43
2014-06-17,54750.0,54940.0,54130.0,54302.0,114115,-0.7
2014-06-18,54340.0,54900.0,54010.0,54821.0,35143,0.96
2014-06-20,55710.0,55775.0,55250.0,55409.0,170311,1.07
2014-06-23,54695.0,54695.0,54695.0,54899.0,7512,-0.92
2014-06-24,54875.0,55790.0,54685.0,55000.0,248905,0.18
2014-06-25,55040.0,55175.0,53950.0,54089.0,243491,-1.66
2014-06-26,54205.0,54455.0,53960.0,54110.0,207726,0.04
2014-06-27,53995.0,54300.0,53520.0,53758.0,201062,-0.65
2014-06-30,53775.0,53995.0,53275.0,53686.0,190691,-0.13
2014-07-01,53880.0,54315.0,53455.0,53751.0,194833,0.12
2014-07-02,53890.0,53990.0,53280.0,53597.0,217177,-0.29
2014-07-03,53280.0,54480.0,53010.0,54417.0,201011,1.53
2014-07-04,54340.0,54700.0,54220.0,54656.0,54025,0.44
2014-07-07,54340.0,54445.0,53865.0,54280.0,173185,-0.69
2014-07-08,54290.0,54430.0,53895.0,54108.0,122051,-0.32
2014-07-10,54030.0,55190.0,54020.0,55140.0,225268,1.91
2014-07-11,55085.0,55470.0,54785.0,55284.0,172362,0.26
2014-07-14,55545.0,56405.0,55480.0,56256.0,191117,1.76
2014-07-15,56205.0,56580.0,56070.0,56460.0,183943,0.36
2014-07-16,56700.0,56795.0,55955.0,56176.0,208927,-0.5
2014-07-17,55930.0,56660.0,55630.0,56067.0,302864,-0.19
2014-07-18,57460.0,57925.0,57135.0,57426.0,267740,2.42
2014-07-21,57420.0,58140.0,57240.0,58007.0,212700,1.01
2014-07-22,58200.0,58535.0,57860.0,58351.0,228508,0.59
2014-07-23,57540.0,58030.0,57400.0,57711.0,209603,-1.1
2014-07-24,57960.0,58460.0,57630.0,58335.0,228944,1.08
2014-07-25,58100.0,58350.0,57920.0,58106.0,153315,-0.39
2014-07-28,58320.0,58415.0,57615.0,57953.0,184141,-0.26
2014-07-29,58060.0,58275.0,57280.0,57363.0,199647,-1.02
2014-07-30,57450.0,57640.0,56880.0,57096.0,245903,-0.47
2014-07-31,56655.0,56800.0,55640.0,56012.0,297722,-1.9
2014-08-01,55685.0,56225.0,55350.0,56043.0,278750,0.06
2014-08-04,56340.0,56890.0,55665.0,56710.0,240974,1.19
2014-08-05,56720.0,57090.0,56115.0,56296.0,338559,-0.73
2014-08-06,56065.0,56945.0,55765.0,56592.0,304938,0.53
2014-08-07,56495.0,57030.0,56020.0,56334.0,323733,-0.46
2014-08-08,56465.0,56470.0,55350.0,55610.0,279607,-1.29
2014-08-11,55375.0,56730.0,55330.0,56659.0,249893,1.89
2014-08-12,56760.0,56860.0,56310.0,56506.0,248121,-0.27
2014-08-13,56780.0,57010.0,55000.0,55927.0,43998,-1.02
2014-08-14,56400.0,56930.0,56140.0,56696.0,303915,1.38
2014-08-15,57140.0,58035.0,56990.0,57853.0,361251,2.04
2014-08-18,58250.0,58660.0,57900.0,58485.0,261312,1.09
2014-08-19,58550.0,59535.0,58140.0,59411.0,278571,1.58
2014-08-20,59640.0,59940.0,59175.0,59782.0,308673,0.62
2014-08-21,59600.0,60135.0,59425.0,59891.0,280363,0.18
2014-08-22,59915.0,59950.0,58965.0,59278.0,249296,-1.02
2014-08-25,59500.0,60690.0,59425.0,60600.0,242619,2.23
2014-08-26,60560.0,60970.0,60330.0,60679.0,335079,0.13
2014-08-27,61200.0,62070.0,60860.0,61776.0,305665,1.81
2014-08-28,61490.0,61810.0,60950.0,61169.0,267985,-0.98
2014-08-29,61500.0,62365.0,61025.0,62148.0,315765,1.6
2014-09-01,62650.0,63085.0,61540.0,61910.0,200205,-0.38
2014-09-02,61900.0,62995.0,61620.0,62622.0,375563,1.15
2014-09-03,63000.0,63080.0,61855.0,62559.0,391165,-0.1
2014-09-04,61845.0,62465.0,61400.0,61493.0,383793,-1.7
2014-09-05,61360.0,61695.0,60885.0,61342.0,374450,-0.25
2014-09-08,61200.0,62250.0,59315.0,59731.0,452558,-2.63
2014-09-09,59520.0,60085.0,58585.0,59281.0,341898,-0.75
2014-09-10,59020.0,59170.0,57965.0,58691.0,412658,-1.0
2014-09-11,58980.0,59400.0,58620.0,58869.0,403532,0.3
2014-09-12,58500.0,58590.0,57050.0,57359.0,421695,-2.57
2014-09-14,57185.0,57185.0,57185.0,57185.0,0,-0.3
2014-09-15,57100.0,58490.0,56985.0,58431.0,308871,2.18
2014-09-16,58280.0,60780.0,58190.0,59702.0,554490,2.18
2014-09-17,59920.0,60750.0,59260.0,59422.0,453235,-0.47
2014-09-18,59700.0,59760.0,58465.0,58696.0,307906,-1.22
2014-09-19,58585.0,58945.0,57810.0,58117.0,282961,-0.99
2014-09-22,57800.0,57800.0,56265.0,57100.0,357249,-1.75
2014-09-23,56935.0,57745.0,56315.0,56768.0,373316,-0.58
2014-09-24,56600.0,57465.0,56025.0,57059.0,323088,0.51
2014-09-25,56950.0,56995.0,56035.0,56182.0,322751,-1.54
2014-09-26,56620.0,57800.0,56130.0,57489.0,301391,2.33
2014-09-27,57800.0,57800.0,57800.0,57800.0,0,0.54
2014-09-29,55260.0,55595.0,54285.0,54706.0,324999,-5.35
2014-09-30,54500.0,54695.0,53685.0,54260.0,336025,-0.82
2014-10-01,53260.0,53870.0,52550.0,52954.0,378649,-2.41
2014-10-02,52785.0,54165.0,52565.0,53635.0,407591,1.29
2014-10-03,53155.0,54950.0,53155.0,54672.0,363190,1.93
2014-10-05,54780.0,54780.0,54780.0,54780.0,0,0.2
2014-10-06,60000.0,60060.0,57080.0,57413.0,478657,4.81
2014-10-07,58010.0,58480.0,57420.0,57530.0,366527,0.2
2014-10-08,57730.0,58600.0,56260.0,57345.0,480257,-0.32
2014-10-09,58400.0,58635.0,57165.0,57360.0,424057,0.03
2014-10-10,56800.0,57000.0,55060.0,55330.0,411192,-3.54
2014-10-13,57000.0,58860.0,56770.0,57963.0,432998,4.76
2014-10-14,57400.0,58940.0,57200.0,58003.0,448527,0.07
2014-10-15,57570.0,57570.0,54905.0,55631.0,55762,-4.09
2014-10-16,55685.0,56320.0,54600.0,55103.0,586765,-0.95
2014-10-17,55710.0,56900.0,55620.0,56689.0,403187,2.88
2014-10-20,55945.0,56400.0,55015.0,55168.0,341084,-2.68
2014-10-21,53300.0,53980.0,52605.0,53218.0,392835,-3.53
2014-10-22,53000.0,54050.0,52680.0,53222.0,344190,0.01
2014-10-23,52450.0,52640.0,50490.0,50992.0,420387,-4.19
2014-10-24,51480.0,53905.0,51130.0,52516.0,475263,2.99
2014-10-27,48280.0,51510.0,48140.0,50926.0,472557,-3.03
2014-10-28,51470.0,53070.0,51465.0,52882.0,381442,3.84
2014-10-29,52000.0,52905.0,51155.0,51468.0,367608,-2.67
2014-10-30,52120.0,53220.0,52030.0,52893.0,363025,2.77
2014-10-31,53720.0,55435.0,53025.0,55341.0,411164,4.63
2014-11-03,54900.0,55105.0,53610.0,54384.0,366828,-1.73
2014-11-04,54585.0,55230.0,53945.0,54983.0,393365,1.1
2014-11-05,54500.0,54785.0,53950.0,54199.0,305893,-1.43
2014-11-06,53900.0,53950.0,52840.0,53024.0,334830,-2.17
2014-11-07,53400.0,54095.0,52655.0,53751.0,371695,1.37
2014-11-10,54000.0,54400.0,52925.0,53158.0,288252,-1.1
2014-11-11,52940.0,53175.0,52435.0,52907.0,291587,-0.47
2014-11-12,52940.0,53980.0,52615.0,53436.0,318799,1.0
2014-11-13,53505.0,53815.0,52140.0,52248.0,358711,-2.22
2014-11-14,51935.0,52365.0,50910.0,52135.0,355892,-0.22
2014-11-16,52310.0,52310.0,52310.0,52310.0,0,0.34
2014-11-17,51900.0,52665.0,51395.0,51641.0,329972,-1.28
2014-11-18,51690.0,52730.0,51430.0,52438.0,343064,1.54
2014-11-19,52450.0,54130.0,52330.0,53817.0,412435,2.63
2014-11-21,54400.0,57045.0,54280.0,56632.0,455941,5.23
2014-11-24,56840.0,57790.0,55620.0,55742.0,438168,-1.57
2014-11-25,56010.0,56805.0,55530.0,55956.0,363216,0.38
2014-11-26,56280.0,56530.0,55270.0,55395.0,312941,-1.0
2014-11-27,55650.0,56420.0,54810.0,55024.0,271429,-0.67
2014-11-28,55200.0,55770.0,54735.0,54984.0,309228,-0.07
2014-12-01,54440.0,54540.0,52050.0,52405.0,413370,-4.69
2014-12-02,52500.0,52820.0,51605.0,51750.0,361766,-1.25
2014-12-03,51950.0,52695.0,51850.0,52431.0,282505,1.32
2014-12-04,52835.0,52950.0,51210.0,51569.0,322801,-1.64
2014-12-05,51820.0,52235.0,51225.0,52055.0,291360,0.94
2014-12-08,51740.0,52010.0,50090.0,50327.0,287359,-3.32
2014-12-09,50000.0,50445.0,49505.0,50261.0,377131,-0.13
2014-12-10,50350.0,50360.0,49340.0,49528.0,380087,-1.46
2014-12-11,49680.0,50055.0,48835.0,49875.0,343352,0.7
2014-12-12,48825.0,49770.0,47930.0,48041.0,375475,-3.68
2014-12-15,48440.0,48535.0,46315.0,46993.0,420958,-2.18
2014-12-16,47235.0,47680.0,45720.0,46993.0,563015,0.0
2014-12-17,46900.0,49150.0,46520.0,48937.0,37916,4.14
2014-12-18,49820.0,50355.0,48895.0,49111.0,362856,0.36
2014-12-19,49550.0,50550.0,49295.0,50374.0,330861,2.57
2014-12-22,50465.0,50910.0,49825.0,50850.0,281783,0.94
2014-12-23,50795.0,51540.0,50440.0,51493.0,276348,1.26
2014-12-26,51395.0,51700.0,50535.0,50676.0,172093,-1.59
2014-12-29,50700.0,51600.0,50505.0,51147.0,237970,0.93
2014-12-30,51405.0,51530.0,50275.0,50464.0,252062,-1.34
2015-01-02,50200.0,50400.0,48815.0,48910.0,284661,-3.08
2015-01-05,49050.0,49050.0,47750.0,48033.0,321418,-1.79
2015-01-06,47850.0,48780.0,47570.0,48499.0,365715,0.97
2015-01-07,49120.0,50480.0,49085.0,50003.0,312443,3.1
2015-01-08,50200.0,50845.0,49475.0,50419.0,351561,0.83
2015-01-09,50230.0,50350.0,48950.0,49344.0,309300,-2.13
2015-01-12,49535.0,49550.0,48350.0,48596.0,322880,-1.52
2015-01-13,48615.0,49355.0,48340.0,48391.0,362603,-0.42
2015-01-14,48300.0,48765.0,47685.0,48088.0,366921,-0.63
2015-01-15,48310.0,49330.0,47940.0,48539.0,392226,0.94
2015-01-16,48320.0,49720.0,48195.0,49425.0,343028,1.83
2015-01-17,49290.0,49290.0,49290.0,49290.0,0,-0.27
2015-01-19,48970.0,49195.0,47805.0,48004.0,186417,-2.61
2015-01-20,48580.0,49060.0,47915.0,48145.0,352653,0.29
2015-01-21,48450.0,49760.0,48285.0,49515.0,403618,2.85
2015-01-22,49850.0,50700.0,49570.0,49773.0,364613,0.52
2015-01-23,49685.0,49845.0,48750.0,48865.0,318156,-1.82
2015-01-25,48780.0,48780.0,48780.0,48780.0,0,-0.17
2015-01-26,48460.0,48980.0,48175.0,48811.0,278078,0.06
2015-01-27,48300.0,49155.0,47560.0,48829.0,369636,0.04
2015-01-28,48180.0,48470.0,47725.0,47948.0,377004,-1.8
2015-01-29,47700.0,48140.0,47160.0,47911.0,413514,-0.08
2015-01-30,47535.0,47600.0,46480.0,47125.0,375105,-1.64
2015-02-02,47030.0,48060.0,46910.0,47718.0,379444,1.26
2015-02-03,48455.0,49195.0,48385.0,49090.0,395679,2.88
2015-02-04,49000.0,49885.0,48310.0,49355.0,460169,0.54
2015-02-05,49375.0,49950.0,49040.0,49347.0,347166,-0.02
2015-02-06,49260.0,49450.0,48250.0,48831.0,374721,-1.05
2015-02-09,48480.0,49755.0,48275.0,49452.0,327508,1.27
2015-02-10,49710.0,49875.0,48530.0,48588.0,374316,-1.75
2015-02-11,48440.0,48790.0,47840.0,48323.0,352310,-0.55
2015-02-12,49000.0,49750.0,48870.0,49499.0,327072,2.43
2015-02-13,49760.0,50915.0,49760.0,50698.0,272156,2.42
2015-02-16,50995.0,50995.0,50995.0,50995.0,0,0.59
2015-02-18,51070.0,51935.0,51000.0,51502.0,25977,0.99
2015-02-19,51980.0,52475.0,51620.0,52132.0,297482,1.22
2015-02-20,52000.0,52300.0,51430.0,52147.0,331593,0.03
2015-02-21,52040.0,52040.0,52040.0,52040.0,0,-0.21
2015-02-23,51955.0,52525.0,51640.0,52030.0,336324,-0.02
2015-02-24,51840.0,52780.0,51565.0,52623.0,358247,1.14
2015-02-25,51755.0,52615.0,51555.0,52534.0,320926,-0.17
2015-02-26,52500.0,52855.0,51815.0,52469.0,357996,-0.12
2015-02-27,52705.0,53205.0,51955.0,52292.0,440369,-0.34
2015-03-02,52300.0,52435.0,51365.0,51681.0,342526,-1.17
2015-03-03,51500.0,52085.0,51460.0,51910.0,340920,0.44
2015-03-04,51330.0,51590.0,50930.0,51115.0,373300,-1.53
2015-03-05,51415.0,51485.0,50645.0,50924.0,308931,-0.37
2015-03-06,50900.0,50960.0,50280.0,50507.0,333265,-0.82
2015-03-09,50260.0,50385.0,49430.0,49627.0,338281,-1.74
2015-03-10,49025.0,49710.0,48600.0,48767.0,473332,-1.73
2015-03-11,48835.0,50070.0,48735.0,49343.0,380853,1.18
2015-03-12,49615.0,50185.0,49090.0,49272.0,357128,-0.14
2015-03-13,49060.0,49160.0,48050.0,48976.0,434816,-0.6
2015-03-14,49100.0,49100.0,49100.0,49100.0,0,0.25
2015-03-16,49050.0,49750.0,48745.0,49233.0,316894,0.27
2015-03-17,49000.0,50805.0,48895.0,50653.0,392384,2.88
2015-03-18,50545.0,52235.0,50120.0,51970.0,468837,2.6
2015-03-19,51760.0,51940.0,51105.0,51277.0,395309,-1.33
2015-03-20,51500.0,52680.0,51365.0,52335.0,413055,2.06
2015-03-23,52200.0,52540.0,51850.0,52145.0,357012,-0.36
2015-03-24,52500.0,52735.0,51265.0,51746.0,347767,-0.77
2015-03-25,51750.0,52645.0,51730.0,52111.0,385791,0.71
2015-03-26,51800.0,51965.0,50580.0,50736.0,379345,-2.64
2015-03-27,50825.0,50825.0,50065.0,50242.0,343130,-0.97
2015-03-28,50325.0,50325.0,50325.0,50325.0,0,0.17
2015-03-30,50590.0,51505.0,50380.0,51456.0,319584,2.25
2015-03-31,51170.0,51760.0,50720.0,51253.0,339537,-0.39
2015-04-01,51335.0,52815.0,51330.0,52500.0,335587,2.43
2015-04-02,52370.0,53540.0,52300.0,53323.0,393671,1.57
2015-04-06,53220.0,54295.0,53025.0,53828.0,327106,0.95
2015-04-07,53935.0,54175.0,53520.0,53822.0,346288,-0.01
2015-04-08,54200.0,54685.0,53545.0,53763.0,431798,-0.11
2015-04-09,53675.0,54110.0,53345.0,53830.0,351938,0.12
2015-04-10,54045.0,54435.0,53415.0,54256.0,324098,0.79
2015-04-13,54235.0,54880.0,53980.0,54210.0,342336,-0.08
2015-04-14,54240.0,54745.0,53760.0,53985.0,372108,-0.42
2015-04-15,54110.0,54880.0,54025.0,54747.0,44345,1.41
2015-04-16,55600.0,55840.0,55180.0,55527.0,332324,1.42
2015-04-17,55300.0,55350.0,54685.0,54802.0,337342,-1.31
2015-04-20,55150.0,55315.0,54275.0,54513.0,305940,-0.53
2015-04-22,54450.0,55690.0,54220.0,55452.0,345291,1.72
2015-04-23,55065.0,56640.0,54720.0,56481.0,403589,1.86
2015-04-24,56350.0,57770.0,56350.0,57355.0,357830,1.55
2015-04-27,57400.0,57745.0,56040.0,56238.0,393295,-1.95
2015-04-28,56115.0,56790.0,55730.0,56598.0,345867,0.64
2015-04-29,56470.0,56470.0,55725.0,56074.0,336458,-0.93
2015-04-30,55950.0,56965.0,55555.0,56870.0,368099,1.42
2015-05-04,57385.0,58290.0,57210.0,58118.0,288442,2.19
2015-05-05,58050.0,58895.0,57735.0,58734.0,368014,1.06
2015-05-06,58800.0,59250.0,57505.0,57769.0,417510,-1.64
2015-05-07,57900.0,58070.0,57120.0,57588.0,327084,-0.31
2015-05-08,57910.0,58495.0,57215.0,57766.0,345595,0.31
2015-05-11,58080.0,58145.0,57565.0,57776.0,310755,0.02
2015-05-12,57250.0,58050.0,57110.0,57295.0,285814,-0.83
2015-05-13,57495.0,57625.0,56680.0,56929.0,288987,-0.64
2015-05-14,57160.0,57495.0,56575.0,57204.0,341433,0.48
2015-05-15,57300.0,57880.0,56890.0,57712.0,285296,0.89
2015-05-18,57750.0,58280.0,56325.0,56608.0,347179,-1.91
2015-05-19,56750.0,56865.0,55445.0,55955.0,314442,-1.15
2015-05-20,55655.0,56130.0,55185.0,55291.0,360491,-1.19
2015-05-21,55170.0,55725.0,54835.0,55545.0,291011,0.46
2015-05-22,55150.0,55825.0,54375.0,54724.0,353898,-1.48
2015-05-25,54815.0,55290.0,54130.0,54946.0,222073,0.41
2015-05-26,54975.0,54975.0,53825.0,53940.0,335531,-1.83
2015-05-27,54070.0,54625.0,53410.0,54498.0,310437,1.03
2015-05-28,54040.0,54315.0,53605.0,54208.0,296465,-0.53
2015-05-29,54000.0,54350.0,52890.0,53060.0,390094,-2.12
2015-06-01,53275.0,53500.0,52850.0,53214.0,303529,0.29
2015-06-02,53220.0,54495.0,53150.0,54382.0,329033,2.19
2015-06-03,54420.0,54525.0,53615.0,53710.0,309410,-1.24
2015-06-05,53200.0,53575.0,52915.0,53079.0,280796,-1.17
2015-06-08,52990.0,53490.0,52840.0,52896.0,241010,-0.34
2015-06-09,52750.0,53390.0,52650.0,52898.0,307032,0.0
2015-06-10,53300.0,54250.0,53300.0,53969.0,323187,2.02
2015-06-11,53990.0,54480.0,53480.0,53762.0,315473,-0.38
2015-06-12,53680.0,53770.0,53050.0,53356.0,269226,-0.76
2015-06-15,53185.0,53300.0,52535.0,53150.0,268419,-0.39
2015-06-16,53165.0,54015.0,53065.0,53697.0,293153,1.03
2015-06-17,54715.0,54735.0,53865.0,53865.0,300903,0.31
2015-06-18,54080.0,55325.0,54005.0,55107.0,367053,2.31
2015-06-19,54820.0,54940.0,54325.0,54596.0,292581,-0.93
2015-06-22,54850.0,55285.0,54510.0,54711.0,265074,0.21
2015-06-23,54965.0,55260.0,54475.0,54606.0,262167,-0.19
2015-06-24,54430.0,55115.0,54250.0,54637.0,289096,0.06
